('issue', 'elevator') = 4.773197074106728
('have', 'falling') = 4.772795265152484
('space', 'plus') = 4.772795265152484
('bed', 'very') = 4.77185814589843
('nothing', 'service') = 4.771670795071482
('accommodating', 'clear') = 4.770386758681762
('accommodating', 'wonderful') = 4.770386758681762
('find', 'close') = 4.769584815892414
('friends', 'set') = 4.769184011600105
('drop', 'small') = 4.769184011600105
('suites', 'attractive') = 4.769184011600105
('cost', 'acceptable') = 4.769184011600105
('decor', 'consistent') = 4.769184011600105
('located', 'easy') = 4.769126762932774
('husband', 'impressed') = 4.76868316276991
('better', 'comfortable') = 4.768649779029332
('facility', 'spend') = 4.7673817689661195
('plus', 'place') = 4.7671816586889575
('items', 'needed') = 4.766621497532284
('housekeeping', 'feel') = 4.765981579561761
('member', 'notch') = 4.765981579561761
('need', 'lots') = 4.76558177491991
('need', 'enough') = 4.76558177491991
('need', 'breakfast') = 4.76558177491991
('look', 'delightful') = 4.765182081042609
('great', 'gem') = 4.765182081042608
('great', 'smile') = 4.765182081042608
('ceremony', 'gorgeous') = 4.764782497868502
('excellent', 'worked') = 4.764383025336284
('hope', 'had') = 4.763185270978663
('inviting', 'had') = 4.763185270978663
('bright', 'had') = 4.763185270978663
('surprise', 'extra') = 4.763185270978662
('surprise', 'did') = 4.763185270978662
('surprise', 'left') = 4.763185270978662
('housekeepers', 'loud') = 4.7627862404019545
('men', 'loud') = 4.7627862404019545
('unique', 'was') = 4.7627862404019545
('traffic', 'loud') = 4.7627862404019545
('impressed', 'was') = 4.7627862404019545
('amount', 'surprised') = 4.7627862404019545
('upgrade', 'complimentary') = 4.7620882023523095
('happy', 'shared') = 4.761988510195901
('husband', 'shared') = 4.761988510195901
('mind', 'breakfast') = 4.761988510195901
('soup', 'best') = 4.759398929171793
('easy', 'more') = 4.759199923027483
('rate', 'attractive') = 4.759199923027483
('minute', 'expect') = 4.758801993072984
('arrived', 'gracious') = 4.758801993072984
('recommendation', 'add') = 4.758801993072984
('loved', 'quiet') = 4.757211369934029
('best', 'ok') = 4.756681551697855
('were', 'okay') = 4.755622498583026
('part', 'favorite') = 4.755093263419025
('desk', 'honor') = 4.754828718623036
('looked', 'safe') = 4.754828718623035
('attractions', 'safe') = 4.754828718623035
('garage', 'safe') = 4.754828718623035
('close', 'safe') = 4.754828718623035
('booked', 'dirty') = 4.754233670134134
('booked', 'area') = 4.754233670134134
('reasonable', 'efficient') = 4.754035375165656
('pleasant', 'tried') = 4.754035375165656
('getaway', 'rooms') = 4.754035375165656
('aspects', 'outstanding') = 4.753242467731083
('chair', 'wanted') = 4.753242467731083
('light', 'wanted') = 4.753242467731083
('doubt', 'hotel') = 4.753242467731083
('pools', 'bigger') = 4.753242467731083
('buffet', 'alright') = 4.753242467731083
('cleanliness', 'beds') = 4.753242467731083
('cleanliness', 'gave') = 4.753242467731083
('cleanliness', 'price') = 4.753242467731083
('cleanliness', 'value') = 4.753242467731083
('venue', 'beautiful') = 4.751756939841921
('awesome', 'quality') = 4.751262103602842
('standard', 'quality') = 4.751262103602842
('attitude', 'quality') = 4.751262103602842
('bb', 'spend') = 4.751262103602842
('amazing', 'lacking') = 4.751262103602842
('expensive', 'quality') = 4.751262103602842
('courteous', 'breakfast') = 4.751262103602842
('courteous', 'adequate') = 4.751262103602842
('meal', 'enjoy') = 4.750668524067257
('building', 'true') = 4.7500751886524
('gem', 'true') = 4.7500751886524
('polite', 'fine') = 4.7500751886524
('facility', 'lack') = 4.749679767232661
('loud', 'had') = 4.749510334081585
('personal', 'courteous') = 4.7492844541624
('waitress', 'lovely') = 4.747704284189654
('cafe', 'lovely') = 4.747704284189654
('landscaping', 'lovely') = 4.747704284189654
('decorations', 'lovely') = 4.747704284189654
('d��cor', 'lovely') = 4.747704284189654
('allowed', 'lovely') = 4.747704284189654
('particular', 'lovely') = 4.747704284189654
('plentiful', 'lovely') = 4.747704284189654
('space', 'bonus') = 4.747704284189654
('security', 'feeling') = 4.747704284189654
('times', 'requested') = 4.747704284189654
('times', 'closed') = 4.747704284189654
('times', 'view') = 4.747704284189654
('keys', 'looking') = 4.747309511977343
('call', 'looking') = 4.747309511977343
('staying', 'looking') = 4.747309511977343
('clean', 'crucial') = 4.747309511977343
('clean', 'keeping') = 4.747309511977343
('reasons', 'love') = 4.746520291475774
('fun', 'town') = 4.746520291475774
('feeling', 'town') = 4.746520291475774
('quiet', 'stocked') = 4.746125843068426
('someone', 'issue') = 4.746125843068426
('furnishings', 'need') = 4.745862937365486
('city', 'surprise') = 4.745337269645738
('kitchen', 'surprise') = 4.745337269645738
('apartment', 'pleased') = 4.745337269645737
('about', 'pleased') = 4.745337269645737
('arrival', 'pleased') = 4.745337269645737
('find', 'quiet') = 4.745337269645737
('was', 'set') = 4.745337269645737
('station', 'convenient') = 4.7451683456901685
('period', 'add') = 4.744155217108583
('nice', 'acknowledged') = 4.743761414720198
('nice', 'matched') = 4.743761414720198
('breakfasts', 'tasty') = 4.742974132277257
('thought', 'appreciate') = 4.742974132277257
('race', 'enjoyed') = 4.742974132277257
('helpful', 'hosts') = 4.742974132277256
('helpful', 'put') = 4.742974132277256
('helpful', 'moved') = 4.742974132277256
('helpful', 'construction') = 4.742974132277256
('helpful', 'entertaining') = 4.742974132277256
('helpful', 'problem') = 4.742974132277256
('helpful', 'wonderful') = 4.742974132277256
('friendly', 'breakfast') = 4.742738031296304
('none', 'attentive') = 4.7425806521054765
('hotel', 'find') = 4.742351586496327
('needed', 'alright') = 4.742187279222088
('reception', 'met') = 4.742187279222088
('reception', 'ready') = 4.742187279222088
('reception', 'way') = 4.742187279222088
('reception', 'view') = 4.742187279222088
('atmosphere', 'like') = 4.742056178759379
('condition', 'stylish') = 4.740614859403334
('size', 'appreciated') = 4.740614859403334
('rates', 'find') = 4.739960189953933
('seating', 'indoor') = 4.739436668206054
('go', 'able') = 4.739436668206054
('up', 'able') = 4.739436668206054
('phone', 'booked') = 4.738194064907181
('counter', 'long') = 4.737605836690184
('tiles', 'needed') = 4.737475151872767
('ice', 'needed') = 4.737475151872767
('relaxing', 'needed') = 4.737475151872767
('did', 'needed') = 4.737475151872767
('curtains', 'needed') = 4.737475151872767
('5', 'needed') = 4.737475151872767
('away', 'needed') = 4.737475151872767
('fix', 'needed') = 4.737475151872767
('selections', 'typical') = 4.737475151872767
('hall', 'broke') = 4.737475151872767
('way', 'honest') = 4.737475151872767
('they', 'understood') = 4.737475151872767
('they', 'corrected') = 4.737475151872767
('they', 'cater') = 4.737475151872767
('they', 'improved') = 4.737475151872767
('inside', 'warm') = 4.737083168433081
('going', 'warm') = 4.737083168433081
('spaces', 'warm') = 4.737083168433081
('seem', 'warm') = 4.737083168433081
('case', 'warm') = 4.737083168433081
('large', 'warm') = 4.737083168433081
('located', 'busy') = 4.736299520917404
('upgrade', 'private') = 4.736299520917404
('town', 'feeling') = 4.736299520917404
('guests', 'looking') = 4.735236679676767
('that', 'appreciated') = 4.734968296262192
('them', 'make') = 4.734565814730529
('lack', 'issue') = 4.734537868793214
('lots', 'feel') = 4.733560101869384
('bb', 'feel') = 4.733560101869384
('amazing', 'feel') = 4.733560101869384
('road', 'correct') = 4.733560101869384
('idea', 'got') = 4.733560101869384
('place', 'needed') = 4.732828787016402
('pictures', 'interesting') = 4.732778365171368
('busy', 'interesting') = 4.732778365171368
('facility', 'liked') = 4.73219234050382
('dogs', 'overpriced') = 4.731216161401084
('set', 'hot') = 4.731216161401084
('set', 'came') = 4.731216161401084
('smile', 'wrong') = 4.731216161401084
('smile', 'rude') = 4.731216161401084
('time', 'charm') = 4.731216161401084
('reason', 'booked') = 4.731104640120861
('places', 'favorite') = 4.7306697894798075
('kept', 'happy') = 4.730045617693147
('cleaner', 'happy') = 4.730045617693147
('professionalism', 'happy') = 4.730045617693147
('nothing', 'ready') = 4.7298506193768555
('nothing', 'expecting') = 4.7298506193768555
('nothing', 'done') = 4.7298506193768555
('nothing', 'bad') = 4.729850619376855
('apartment', 'fabulous') = 4.729655647413468
('boy', 'small') = 4.729655647413468
('expect', 'small') = 4.729655647413468
('resort', 'add') = 4.729655647413468
('beat', 'decent') = 4.728876022946568
('spread', 'decent') = 4.728876022946568
('brand', 'decent') = 4.728876022946568
('hot', 'decent') = 4.728876022946568
('story', 'nothing') = 4.7284863686455125
('exceptional', 'nothing') = 4.7284863686455125
('tv', 'nothing') = 4.7284863686455125
('safe', 'upscale') = 4.727707375623946
('make', 'say') = 4.727318036789876
('doors', 'say') = 4.727318036789876
('accommodating', 'were') = 4.727318036789876
('bathtub', 'broken') = 4.726539674191612
('live', 'broken') = 4.726539674191612
('sketchy', 'broken') = 4.726539674191612
('falling', 'broken') = 4.726539674191612
('close', 'find') = 4.726539674191612
('minutes', 'find') = 4.726539674191612
('charge', 'thought') = 4.726539674191612
('charge', 'recent') = 4.726539674191612
('charge', 'find') = 4.726539674191612
('suites', 'find') = 4.726539674191612
('need', 'time') = 4.726053410733273
('least', 'enjoyable') = 4.725761731308976
('loud', 'very') = 4.725761731308976
('party', 'fun') = 4.725567311115853
('wonderful', 'help') = 4.724595602962402
('clean', 'bright') = 4.723462770022975
('do', 'better') = 4.722654147897661
('surroundings', 'enjoy') = 4.722654147897661
('experiences', 'enjoy') = 4.722654147897661
('suites', 'like') = 4.721878296821749
('guests', 'like') = 4.721878296821749
('event', 'set') = 4.721878296821748
('setting', 'set') = 4.721878296821748
('more', 'buy') = 4.721878296821748
('refrigerator', 'expect') = 4.720327845258349
('work', 'need') = 4.720327845258349
('folks', 'spend') = 4.719553243875504
('children', 'lacking') = 4.719553243875504
('time', 'long') = 4.718746809438868
('told', 'loved') = 4.718392121043501
('soup', 'loved') = 4.718392121043501
('swim', 'loved') = 4.718392121043501
('theme', 'loved') = 4.718392121043501
('shampoo', 'loved') = 4.718392121043501
('own', 'loved') = 4.718392121043501
('drink', 'loved') = 4.718392121043501
('thinking', 'loved') = 4.718392121043501
('used', 'loved') = 4.718392121043501
('lighting', 'loved') = 4.718392121043501
('gift', 'surprised') = 4.718392121043501
('went', 'loved') = 4.718392121043501
('options', 'restful') = 4.718392121043501
('guy', 'checked') = 4.718160008575638
('pristine', 'clean') = 4.718005287674542
('strong', 'clean') = 4.718005287674542
('informative', 'clean') = 4.718005287674542
('important', 'clean') = 4.718005287674542
('help', 'less') = 4.717618558000362
('help', 'said') = 4.717618558000362
('help', 'work') = 4.717618558000362
('place', 'compare') = 4.717231931965384
('place', 'charm') = 4.717231931965384
('zone', 'liked') = 4.716072675140542
('bb', 'liked') = 4.716072675140542
('comfortable', 'liked') = 4.716072675140542
('surprise', 'took') = 4.7158795562003055
('machine', 'love') = 4.715493395855149
('expect', 'fancy') = 4.715300354436398
('keys', 'different') = 4.714142648042143
('bathrooms', 'immaculate') = 4.714142648042143
('fantastic', 'immaculate') = 4.714142648042143
('directions', 'unique') = 4.714142648042143
('checked', 'stopped') = 4.714142648042143
('people', 'accepted') = 4.714142648042143
('trip', 'realize') = 4.712985869917181
('who', 'believe') = 4.712985869917181
('bill', 'expensive') = 4.712600483233738
('fancy', 'expensive') = 4.712600483233738
('liked', 'went') = 4.712600483233738
('liked', 'expensive') = 4.712600483233738
('available', 'went') = 4.712600483233738
('balcony', 'odd') = 4.712600483233738
('thought', 'little') = 4.712600483233738
('thought', 'came') = 4.712600483233738
('thought', 'went') = 4.712600483233738
('bonus', 'enjoyed') = 4.712600483233738
('hotels', 'expensive') = 4.712600483233738
('ability', 'make') = 4.712472043879912
('charming', 'efficient') = 4.712215199471029
('getaway', 'place') = 4.712215199471029
('quiet', 'private') = 4.711637466683135
('vacation', 'peaceful') = 4.710290322546537
('quality', 'negative') = 4.710097976030568
('conditioning', 'noisy') = 4.710033866223599
('loved', 'made') = 4.709905655155673
('loved', 'took') = 4.709905655155673
('like', 'full') = 4.709521090301766
('like', 'greeted') = 4.709521090301766
('mind', 'full') = 4.709521090301766
('motel', 'quaint') = 4.70884834837263
('thought', 'had') = 4.706601742612294
('wonderful', 'knowledgeable') = 4.706448256252142
('festival', 'much') = 4.705681069293947
('shampoo', 'much') = 4.705681069293947
('two', 'much') = 4.705681069293947
('exterior', 'much') = 4.705681069293947
('6', 'much') = 4.705681069293947
('thinking', 'much') = 4.705681069293947
('spent', 'much') = 4.705681069293947
('wanted', 'wonderful') = 4.705681069293947
('polite', 'wonderful') = 4.705681069293947
('water', 'warm') = 4.705374308705743
('days', 'enjoyable') = 4.705297628749261
('fabulous', 'gorgeous') = 4.703381953204359
('thing', 'forget') = 4.703381953204359
('thing', 'consider') = 4.703381953204359
('thing', 'improved') = 4.703381953204359
('buffet', 'bonus') = 4.702616394661115
('person', 'feeling') = 4.702616394661115
('best', 'lots') = 4.702233767675478
('best', 'cleaned') = 4.702233767675478
('best', 'adequate') = 4.702233767675478
('water', 'lack') = 4.7018512421420455
('way', 'correct') = 4.7018512421420455
('way', 'arranged') = 4.7018512421420455
('pretty', 'nice') = 4.701468818007033
('different', 'nice') = 4.701468818007033
('gal', 'checked') = 4.701086495216697
('reasonable', 'cute') = 4.701086495216697
('looking', 'arrived') = 4.701086495216697
('dog', 'welcome') = 4.700322153455301
('neat', 'have') = 4.700322153455301
('inn', 'reception') = 4.700322153455301
('inn', 'delight') = 4.700322153455301
('restaurants', 'reception') = 4.700322153455301
('restaurants', 'cater') = 4.700322153455301
('awesome', 'wanted') = 4.698794683708707
('get', 'wanted') = 4.698794683708707
('stays', 'quality') = 4.698794683708707
('expedia', 'read') = 4.698794683708707
('expensive', 'bad') = 4.698794683708707
('space', 'outdoor') = 4.698794683708707
('broken', 'got') = 4.698794683708707
('them', 'attached') = 4.698794683708707
('was', 'stocked') = 4.698031554867381
('issues', 'usual') = 4.698031554867381
('hospital', 'get') = 4.698031554867381
('they', 'add') = 4.69794678768613
('front', 'noisy') = 4.697650141767766
('booked', 'spotless') = 4.697650141767766
('ok', 'overpriced') = 4.697268829477747
('excellent', 'rude') = 4.697268829477747
('excellent', 'fresh') = 4.697268829477747
('view', 'peak') = 4.697268829477747
('view', 'enjoy') = 4.697268829477747
('good', 'concerned') = 4.696887617944048
('good', 'treat') = 4.696887617944048
('good', 'keeping') = 4.696887617944048
('good', 'sufficient') = 4.696887617944048
('good', 'features') = 4.696887617944048
('good', 'equipped') = 4.696887617944048
('good', 'firm') = 4.696887617944048
('good', 'elevator') = 4.696887617944048
('good', 'keep') = 4.696887617944048
('good', 'review') = 4.696887617944048
('husband', 'surprised') = 4.6966970499441825
('everything', 'stocked') = 4.695406085460557
('sheets', 'need') = 4.695236864295518
('satisfactory', 'great') = 4.694983069758688
('she', 'highlight') = 4.694602461646498
('greatest', 'okay') = 4.694221953918883
('outdated', 'okay') = 4.694221953918883
('hard', 'okay') = 4.694221953918883
('ac', 'help') = 4.694221953918883
('couple', 'help') = 4.694221953918883
('house', 'charming') = 4.693081032514313
('wifi', 'functional') = 4.693081032514313
('beaches', 'convenient') = 4.692700925796033
('gracious', 'comfortable') = 4.692700925796033
('furniture', 'like') = 4.6921309534276965
('needed', 'spacious') = 4.6915612061521195
('needed', 'understand') = 4.6915612061521195
('needed', 'more') = 4.6915612061521195
('vacation', 'satisfied') = 4.691181499598832
('big', 'there') = 4.691181499598832
('evening', 'fun') = 4.690801892955177
('chance', 'had') = 4.69025374852481
('weekend', 'long') = 4.690077466607598
('think', 'booked') = 4.689284464426234
('notice', 'booked') = 4.689284464426234
('chicago', 'booked') = 4.689284464426234
('monday', 'booked') = 4.689284464426234
('accepted', 'booked') = 4.689284464426234
('tried', 'booked') = 4.689284464426234
('stayed', 'worry') = 4.6889053565431205
('stayed', 'claim') = 4.6889053565431205
('internet', 'lacking') = 4.6885263482548805
('read', 'spend') = 4.6885263482548805
('fan', 'lacking') = 4.6885263482548805
('professional', 'inviting') = 4.6885263482548805
('employee', 'accommodating') = 4.68789488895435
('seemed', 'busy') = 4.687389920436458
('exit', 'busy') = 4.687389920436458
('stocked', 'busy') = 4.687389920436458
('minute', 'find') = 4.687011310004974
('distance', 'find') = 4.687011310004974
('plus', 'time') = 4.687011310004974
('good', 'comfortable') = 4.686972149078965
('convenient', 'short') = 4.686254387091027
('gentleman', 'made') = 4.686254387091027
('gentleman', 'took') = 4.686254387091027
('more', 'feel') = 4.686254387091027
('accommodating', 'wish') = 4.685497861095249
('accommodating', 'has') = 4.685497861095249
('accommodating', 'place') = 4.685497861095249
('section', 'has') = 4.685497861095249
('buffet', 'complimentary') = 4.685164225701767
('today', 'stayed') = 4.685119746811631
('girl', 'love') = 4.685119746811631
('activities', 'enjoyable') = 4.685119746811631
('who', 'like') = 4.684788978086528
('hotel', 'gem') = 4.684498774116461
('happy', 'welcoming') = 4.683985998194628
('friendly', 'room') = 4.683844342242736
('polite', 'helpful') = 4.682927398386176
('spa', 'fantastic') = 4.682192716371578
('department', 'make') = 4.682098394836394
('customer', 'make') = 4.682098394836394
('machines', 'make') = 4.682098394836394
('bb', 'immaculate') = 4.681721170349766
('amazing', 'immaculate') = 4.681721170349766
('understand', 'is') = 4.680590088331116
('details', 'more') = 4.680590088331116
('me', 'calm') = 4.680590088331116
('atmosphere', 'shared') = 4.678330581148992
('days', 'shared') = 4.678330581148992
('he', 'saved') = 4.678330581148992
('truck', 'full') = 4.677578197799011
('new', 'like') = 4.677484177463295
('coffee', 'available') = 4.676954567614611
('asked', 'safe') = 4.676826206621762
('bars', 'safe') = 4.676826206621762
('is', 'expensive') = 4.676074607208624
('gem', 'quiet') = 4.676074607208624
('bonus', 'staff') = 4.676074607208624
('beautiful', 'smelled') = 4.676074607208624
('beautiful', 'cold') = 4.676074607208624
('feel', 'take') = 4.676074607208624
('feel', 'kept') = 4.676074607208624
('feel', 'overall') = 4.676074607208624
('feel', 'added') = 4.676074607208624
('that', 'joy') = 4.676074607208624
('that', 'period') = 4.676074607208624
('that', 'idea') = 4.676074607208624
('that', 'interested') = 4.676074607208624
('bang', 'loud') = 4.675323399151615
('found', 'pleased') = 4.67494794175434
('dated', 'pleased') = 4.67494794175434
('favor', 'stay') = 4.674572582043392
('quality', 'same') = 4.673572100005454
('work', 'quality') = 4.673259591601569
('courteous', 'welcoming') = 4.673259591601569
('something', 'expected') = 4.673259591601569
('charm', 'add') = 4.6730721190471005
('charm', 'time') = 4.6730721190471005
('them', 'need') = 4.672799475175762
('daughter', 'able') = 4.672322472347516
('used', 'able') = 4.672322472347516
('house', 'read') = 4.672322472347516
('went', 'read') = 4.672322472347516
('went', 'wanted') = 4.672322472347516
('most', 'bigger') = 4.672322472347516
('for', 'quaint') = 4.672322472347516
('set', 'go') = 4.672322472347516
('everything', 'sausage') = 4.672322472347516
('everything', 'explain') = 4.672322472347516
('pleasant', 'mind') = 4.671573214973683
('getaway', 'luxurious') = 4.671573214973683
('getaway', 'motel') = 4.671573214973683
('me', 'like') = 4.671252223751781
('breakfasts', 'feel') = 4.670824346521421
('wonderful', 'feel') = 4.670824346521421
('fan', 'feel') = 4.670824346521421
('know', 'appreciate') = 4.670824346521421
('inn', 'expect') = 4.6705748100612485
('they', 'say') = 4.669730545236932
('stay', 'make') = 4.668839174230911
('requests', 'attentive') = 4.668580070661699
('inside', 'better') = 4.668206363875284
('eye', 'better') = 4.668206363875284
('luck', 'better') = 4.668206363875284
('all', 'wonder') = 4.668206363875284
('man', 'find') = 4.667645985138043
('chairs', 'broken') = 4.6676459851380425
('found', 'typical') = 4.6670858239813695
('fabulous', 'nothing') = 4.6670858239813695
('marriott', 'nothing') = 4.6670858239813695
('stays', 'charming') = 4.667085823981369
('tv', 'impressive') = 4.667085823981369
('tv', 'loose') = 4.667085823981369
('brand', 'looking') = 4.66484735178537
('took', 'impressed') = 4.66484735178537
('book', 'looking') = 4.66484735178537
('quinta', 'impressed') = 4.66484735178537
('delicious', 'impressed') = 4.66484735178537
('him', 'looking') = 4.66484735178537
('enjoyed', 'looking') = 4.66484735178537
('there', 'looking') = 4.66484735178537
('venue', 'overpriced') = 4.664101965542548
('linens', 'like') = 4.66298460776818
('pets', 'like') = 4.66298460776818
('clock', 'like') = 4.66298460776818
('maker', 'like') = 4.66298460776818
('easy', 'short') = 4.66298460776818
('lack', 'get') = 4.66298460776818
('lack', 'took') = 4.66298460776818
('lack', 'stay') = 4.66298460776818
('nothing', 'changed') = 4.662736423518318
('group', 'plus') = 4.662612347402061
('doors', 'plus') = 4.662612347402061
('condition', 'true') = 4.662612347402061
('need', 'more') = 4.662488281955806
('decor', 'fun') = 4.66165554729566
('c', 'noisy') = 4.661124265742652
('felt', 'noisy') = 4.661124265742652
('mornings', 'noisy') = 4.661124265742652
('arrival', 'higher') = 4.661124265742652
('is', 'spectacular') = 4.661124265742652
('freeway', 'accessible') = 4.65926631952207
('like', 'understand') = 4.6588950172317976
('mind', 'understand') = 4.6588950172317976
('get', 'know') = 4.658152699211361
('surprised', 'know') = 4.658152699211361
('spots', 'know') = 4.658152699211361
('fast', 'know') = 4.658152699211361
('point', 'spend') = 4.658152699211361
('room', 'find') = 4.657770441968375
('what', 'tolerable') = 4.656669208036031
('neat', 'wonderful') = 4.655928034096847
('inn', 'elegant') = 4.655928034096847
('this', 'accepted') = 4.655928034096847
('woman', 'delightful') = 4.655557589868111
('district', 'gem') = 4.655557589868111
('had', 'luxury') = 4.655557589868111
('had', 'awakened') = 4.655557589868111
('anyone', 'love') = 4.655372403417578
('expect', 'okay') = 4.654693589732246
('night', 'expected') = 4.654150768653865
('temp', 'high') = 4.653706794180169
('top', 'high') = 4.653706794180169
('recommend', 'high') = 4.653706794180169
('hard', 'high') = 4.653706794180169
('traffic', 'high') = 4.653706794180169
('liked', 'small') = 4.653706794180169
('highway', 'set') = 4.653706794180169
('machine', 'liked') = 4.65333691979258
('renovated', 'new') = 4.653213649399811
('find', 'welcome') = 4.652227865254256
('find', 'have') = 4.652227865254256
('wife', 'pleased') = 4.652227865254256
('none', 'happy') = 4.652043105691874
('asked', 'happy') = 4.652043105691874
('appreciate', 'happy') = 4.652043105691874
('okay', 'greatest') = 4.651488968930351
('husband', 'able') = 4.650627401248197
('date', 'use') = 4.650012310622428
('times', 'walk') = 4.64816861063874
('glad', 'big') = 4.648168610638739
('inconvenience', 'big') = 4.648168610638739
('casinos', 'big') = 4.648168610638739
('negative', 'big') = 4.648168610638739
('upgrade', 'quality') = 4.648168610638739
('points', 'quality') = 4.648168610638739
('facility', 'overpriced') = 4.647800153213447
('what', 'like') = 4.6473313434566945
('add', 'need') = 4.646327263814571
('simple', 'need') = 4.646327263814571
('ice', 'need') = 4.646327263814571
('dcor', 'need') = 4.646327263814571
('did', 'need') = 4.646327263814571
('anywhere', 'need') = 4.646327263814571
('curtains', 'need') = 4.646327263814571
('start', 'need') = 4.646327263814571
('away', 'need') = 4.646327263814571
('meeting', 'need') = 4.646327263814571
('buildings', 'need') = 4.646327263814571
('pricey', 'need') = 4.646327263814571
('linda', 'need') = 4.646327263814571
('asset', 'outstanding') = 4.646327263814571
('tired', 'need') = 4.646327263814571
('microwave', 'need') = 4.646327263814571
('fine', 'outstanding') = 4.646327263814571
('alexandria', 'wanted') = 4.646327263814571
('pleased', 'wanted') = 4.646327263814571
('is', 'expect') = 4.646327263814571
('furniture', 'historic') = 4.646327263814571
('beauty', 'historic') = 4.646327263814571
('for', 'need') = 4.646327263814571
('recommendation', 'staff') = 4.646327263814571
('noise', 'add') = 4.6455913826249935
('noise', 'aware') = 4.6455913826249935
('got', 'say') = 4.644855876597903
('stuff', 'say') = 4.644855876597903
('accommodating', 'located') = 4.644855876597903
('things', 'flexible') = 4.644855876597903
('things', 'mind') = 4.644855876597903
('things', 'flush') = 4.644855876597903
('run', 'gorgeous') = 4.64448826415079
('great', 'stocked') = 4.643875784820475
('he', 'liked') = 4.643141152686692
('reception', 'horrible') = 4.6426516056711735
('most', 'better') = 4.641734152514093
('property', 'expected') = 4.641550731874232
('alternative', 'fantastic') = 4.641550731874231
('point', 'feel') = 4.6404506974779025
('couple', 'down') = 4.6404506974779025
('convenient', 'fine') = 4.6404506974779025
('gentleman', 'called') = 4.6404506974779025
('good', 'ok') = 4.640304089577681
('bedroom', 'private') = 4.640084205658101
('hotel', 'downside') = 4.639644538332201
('manner', 'accommodating') = 4.638985288473403
('who', 'buy') = 4.638985288473403
('walls', 'make') = 4.63770427547794
('hosts', 'make') = 4.63770427547794
('which', 'vibrant') = 4.6345979712324645
('which', 'hope') = 4.6345979712324645
('meal', 'like') = 4.634415455571409
('odor', 'like') = 4.634415455571409
('quiet', 'important') = 4.634232962997529
('eyes', 'close') = 4.634232962997529
('like', 'issue') = 4.634232962997529
('try', 'best') = 4.633868047087934
('skiing', 'best') = 4.633868047087934
('centers', 'best') = 4.633868047087934
('sandwich', 'best') = 4.633868047087934
('hospitality', 'surprised') = 4.633503223456988
('ok', 'broke') = 4.633138492058031
('balconies', 'lovely') = 4.632227066769717
('world', 'different') = 4.63168048785017
('shows', 'different') = 4.63168048785017
('spaces', 'different') = 4.63168048785017
('ownership', 'different') = 4.63168048785017
('establishment', 'different') = 4.63168048785017
('arrangements', 'different') = 4.63168048785017
('level', 'set') = 4.63168048785017
('shops', 'neat') = 4.63168048785017
('visit', 'cheerful') = 4.63168048785017
('convenience', 'located') = 4.63168048785017
('nothing', 'extra') = 4.6303149458259405
('welcome', 'stay') = 4.628768892430267
('items', 'lacking') = 4.628405355817309
('helpful', 'found') = 4.62749691485732
('landscaping', 'beautiful') = 4.626226057758062
('sites', 'beautiful') = 4.626226057758062
('fish', 'beautiful') = 4.626226057758062
('antiques', 'beautiful') = 4.626226057758062
('lake', 'beautiful') = 4.626226057758062
('tried', 'polite') = 4.626226057758062
('personable', 'polite') = 4.626226057758062
('called', 'love') = 4.626226057758062
('inns', 'love') = 4.626226057758062
('comfy', 'love') = 4.626226057758062
('resort', 'love') = 4.626226057758062
('he', 'wanted') = 4.625863161254856
('spend', 'had') = 4.625681747228727
('outstanding', 'had') = 4.625681747228727
('accommodating', 'comfortable') = 4.624956319160199
('expected', 'clean') = 4.6248958832830604
('place', 'economical') = 4.624122527573902
('wine', 'loved') = 4.623234888003161
('they', 'deserve') = 4.621997934452831
('room', 'reach') = 4.621804944680503
('room', 'reception') = 4.621804944680503
('checked', 'have') = 4.621033243650662
('fare', 'plus') = 4.620792171707434
('decent', 'expected') = 4.620792171707434
('polite', 'other') = 4.620792171707434
('ticket', 'complimentary') = 4.620069197479881
('item', 'complimentary') = 4.620069197479881
('calls', 'complimentary') = 4.620069197479881
('supplies', 'complimentary') = 4.620069197479881
('loved', 'perfect') = 4.619707846184094
('firm', 'checked') = 4.618624335024724
('web', 'checked') = 4.618624335024724
('3', 'checked') = 4.618624335024724
('looked', 'checked') = 4.618624335024724
('got', 'checked') = 4.618624335024724
('area', 'desirable') = 4.618263345396695
('area', 'occupied') = 4.618263345396695
('they', 'make') = 4.617968057416678
('easy', 'hospitable') = 4.617180918155055
('easy', 'have') = 4.617180918155055
('big', 'staff') = 4.617180918155055
('love', 'spacious') = 4.616459750911401
('love', 'understand') = 4.616459750911401
('property', 'feeling') = 4.616459750911401
('high', 'is') = 4.6164597509114005
('problem', 'wide') = 4.6164597509114005
('set', 'comfy') = 4.615738943981149
('cleanliness', 'wonder') = 4.615738943981149
('nothing', 'hotel') = 4.614373401956919
('amenities', 'appreciated') = 4.6142984096219335
('need', 'low') = 4.613578681474859
('need', 'looks') = 4.613578681474859
('come', 'decent') = 4.613398805526632
('included', 'decent') = 4.613398805526632
('restaurants', 'getaway') = 4.612859312204962
('much', 'were') = 4.612859312204962
('she', 'thorough') = 4.6121403014545255
('she', 'personable') = 4.6121403014545255
('attendants', 'courteous') = 4.611780930412465
('member', 'courteous') = 4.611780930412465
('helpful', 'cordial') = 4.611729598999004
('paper', 'broken') = 4.611062456771675
